date,interest,balance
2013-12-13,2.5,165.56202740847925
2013-12-14,2.5,165.5732282229713
2013-12-15,2.5,165.5844297952352
2013-12-16,2.5,165.59563212532225
2013-12-17,2.5,165.60683521328366
2013-12-18,2.5,165.61803905917077
2013-12-19,2.5,165.6292436630348
2013-12-20,2.5,165.64044902492705
2013-12-21,2.5,165.65165514489883
2013-12-22,2.5,165.66286202300137
2013-12-23,2.5,165.674069659286
2013-12-24,2.5,165.685278053804
2013-12-25,2.5,165.69648720660672
2013-12-26,2.5,165.70769711774537
2013-12-27,2.5,165.71890778727132
2013-12-28,2.5,165.73011921523585
2013-12-29,2.5,165.74133140169025
2013-12-30,2.5,165.75254434668588
2013-12-31,2.5,165.76375805027402
2014-01-01,2.5,165.77497251250603
2014-01-02,2.5,165.78618773343322
2014-01-03,2.5,165.7974037131069
2014-01-04,2.5,165.8086204515784
2014-01-05,2.5,165.81983794889908
2014-01-06,2.5,165.83105620512026
2014-01-07,2.5,165.84227522029332
2014-01-08,2.5,165.85349499446954
2014-01-09,2.5,165.8647155277003
2014-01-10,2.5,165.875936820037
2014-01-11,2.5,165.8871588715309
2014-01-12,2.5,165.89838168223343
2014-01-13,2.5,165.90960525219595
2014-01-14,2.5,165.92082958146977
2014-01-15,2.5,165.93205467010637
2014-01-16,2.5,165.943280518157
2014-01-17,2.5,165.9545071256731
2014-01-18,2.5,165.96573449270608
2014-01-19,2.5,165.97696261930724
2014-01-20,2.5,165.98819150552802
2014-01-21,2.5,165.99942115141982
2014-01-22,2.5,166.010651557034
2014-01-23,2.5,166.021882722422
2014-01-24,2.5,166.03311464763516
2014-01-25,2.5,166.04434733272495
2014-01-26,2.5,166.05558077774273
2014-01-27,2.5,166.06681498273997
2014-01-28,2.5,166.078049947768
2014-01-29,2.5,166.0892856728783
2014-01-30,2.5,166.1005221581223
2014-01-31,2.5,166.1117594035514
2014-02-01,2.5,166.122997409217
2014-02-02,2.5,166.13423617517057
2014-02-03,2.5,166.14547570146354
2014-02-04,2.5,166.15671598814737
2014-02-05,2.5,166.16795703527347
2014-02-06,2.5,166.1791988428933
2014-02-07,2.5,166.1904414110583
2014-02-08,2.5,166.20168473981997
2014-02-09,2.5,166.21292882922967
2014-02-10,2.5,166.22417367933895
2014-02-11,2.5,166.23541929019925
2014-02-12,2.5,166.246665661862
2014-02-13,2.5,166.25791279437874
2014-02-14,2.5,166.26916068780088
2014-02-15,2.5,166.28040934217992
2014-02-16,2.5,166.29165875756738
2014-02-17,2.5,166.30290893401468
2014-02-18,2.5,166.31415987157334
2014-02-19,2.5,166.32541157029485
2014-02-20,2.5,166.3366640302307
2014-02-21,2.5,166.3479172514324
2014-02-22,2.5,166.35917123395143
2014-02-23,2.5,166.37042597783932
2014-02-24,2.5,166.3816814831476
2014-02-25,2.5,166.3929377499277
2014-02-26,2.5,166.40419477823121
2014-02-27,2.5,166.41545256810963
2014-02-28,2.5,166.42671111961448
2014-03-01,2.5,166.4379704327973
2014-03-02,2.5,166.4492305077096
2014-03-03,2.5,166.4604913444029
2014-03-04,2.5,166.4717529429288
2014-03-05,2.5,166.48301530333876
2014-03-06,2.5,166.49427842568437
2014-03-07,2.5,166.50554231001718
2014-03-08,2.5,166.51680695638873
2014-03-09,2.5,166.52807236485057
2014-03-10,2.5,166.53933853545425
2014-03-11,2.5,166.55060546825138
2014-03-12,2.5,166.56187316329346
2014-03-13,2.5,166.57314162063207
2014-03-14,2.5,166.58441084031887
2014-03-15,2.5,166.5956808224053
2014-03-16,2.5,166.60695156694302
2014-03-17,2.5,166.6182230739836
2014-03-18,2.5,166.62949534357864
2014-03-19,2.5,166.6407683757797
2014-03-20,2.5,166.65204217063834
2014-03-21,2.5,166.66331672820624
2014-03-22,2.5,166.67459204853498
2014-03-23,2.5,166.6858681316761
2014-03-24,2.5,166.69714497768126
2014-03-25,2.5,166.70842258660207
2014-03-26,2.5,166.71970095849017
2014-03-27,2.5,166.73098009339708
2014-03-28,2.5,166.7422599913745
2014-03-29,2.5,166.75354065247404
2014-03-30,2.5,166.76482207674735
2014-03-31,2.5,166.77610426424602
2014-04-01,2.5,166.78738721502168
2014-04-02,2.5,166.79867092912602
2014-04-03,2.5,166.8099554066106
2014-04-04,2.5,166.82124064752716
2014-04-05,2.5,166.83252665192728
2014-04-06,2.5,166.84381341986264
2014-04-07,2.5,166.8551009513849
2014-04-08,2.5,166.86638924654574
2014-04-09,2.5,166.87767830539676
2014-04-10,2.5,166.88896812798964
2014-04-11,2.5,166.9002587143761
2014-04-12,2.5,166.91155006460775
2014-04-13,2.5,166.92284217873635
2014-04-14,2.5,166.9341350568135
2014-04-15,2.5,166.9454286988909
2014-04-16,2.5,166.95672310502025
2014-04-17,2.5,166.96801827525326
2014-04-18,2.5,166.97931420964161
2014-04-19,2.5,166.99061090823696
2014-04-20,2.5,167.00190837109108
2014-04-21,2.5,167.01320659825564
2014-04-22,2.5,167.0245055897823
2014-04-23,2.5,167.03580534572285
2014-04-24,2.5,167.04710586612896
2014-04-25,2.5,167.0584071510524
2014-04-26,2.5,167.0697092005448
2014-04-27,2.5,167.08101201465794
2014-04-28,2.5,167.09231559344357
2014-04-29,2.5,167.1036199369534
2014-04-30,2.5,167.11492504523918
2014-05-01,2.5,167.1262309183526
2014-05-02,2.5,167.13753755634548
2014-05-03,2.5,167.14884495926952
2014-05-04,2.5,167.16015312717644
2014-05-05,2.5,167.17146206011807
2014-05-06,2.5,167.18277175814612
2014-05-07,2.5,167.19408222131233
2014-05-08,2.5,167.20539344966852
2014-05-09,2.5,167.21670544326642
2014-05-10,2.5,167.2280182021578
2014-05-11,2.5,167.23933172639448
2014-05-12,2.5,167.25064601602816
2014-05-13,2.5,167.26196107111068
2014-05-14,2.5,167.27327689169383
2014-05-15,2.5,167.28459347782936
2014-05-16,2.5,167.29591082956907
2014-05-17,2.5,167.30722894696476
2014-05-18,2.5,167.31854783006827
2014-05-19,2.5,167.32986747893136
2014-05-20,2.5,167.34118789360585
2014-05-21,2.5,167.35250907414348
2014-05-22,2.5,167.3638310205962
2014-05-23,2.5,167.37515373301574
2014-05-24,2.5,167.38647721145392
2014-05-25,2.5,167.39780145596256
2014-05-26,2.5,167.40912646659353
2014-05-27,2.5,167.42045224339864
2014-05-28,2.5,167.43177878642973
2014-05-29,2.5,167.44310609573859
2014-05-30,2.5,167.4544341713771
2014-05-31,2.5,167.46576301339712
2014-06-01,2.5,167.4770926218505
2014-06-02,2.5,167.48842299678904
2014-06-03,2.5,167.49975413826465
2014-06-04,2.5,167.51108604632915
2014-06-05,2.5,167.52241872103443
2014-06-06,2.5,167.53375216243236
2014-06-07,2.5,167.54508637057478
2014-06-08,2.5,167.55642134551357
2014-06-09,2.5,167.5677570873006
2014-06-10,2.5,167.57909359598779
2014-06-11,2.5,167.590430871627
2014-06-12,2.5,167.6017689142701
2014-06-13,2.5,167.613107723969
2014-06-14,2.5,167.62444730077556
2014-06-15,2.5,167.63578764474175
2014-06-16,2.5,167.6471287559194
2014-06-17,2.5,167.65847063436047
2014-06-18,2.5,167.66981328011678
2014-06-19,2.5,167.68115669324035
2014-06-20,2.5,167.69250087378302
2014-06-21,2.5,167.70384582179673
2014-06-22,2.5,167.71519153733342
2014-06-23,2.5,167.726538020445
2014-06-24,2.5,167.7378852711834
2014-06-25,2.5,167.74923328960054
2014-06-26,2.5,167.76058207574837
2014-06-27,2.5,167.77193162967882
2014-06-28,2.5,167.78328195144385
2014-06-29,2.5,167.7946330410954
2014-06-30,2.5,167.8059848986854
2014-07-01,2.5,167.81733752426584
2014-07-02,2.5,167.82869091788865
2014-07-03,2.5,167.84004507960583
2014-07-04,2.5,167.85140000946924
2014-07-05,2.5,167.86275570753097
2014-07-06,2.5,167.87411217384295
2014-07-07,2.5,167.8854694084571
2014-07-08,2.5,167.89682741142548
2014-07-09,2.5,167.90818618280002
2014-07-10,2.5,167.91954572263273
2014-07-11,2.5,167.9309060309756
2014-07-12,2.5,167.94226710788058
2014-07-13,2.5,167.95362895339971
2014-07-14,2.5,167.964991567585
2014-07-15,2.5,167.9763549504884
2014-07-16,2.5,167.98771910216195
2014-07-17,2.5,167.99908402265766
2014-07-18,2.5,168.01044971202754
2014-07-19,2.5,168.0218161703236
2014-07-20,2.5,168.03318339759787
2014-07-21,2.5,168.04455139390237
2014-07-22,2.5,168.05592015928914
2014-07-23,2.5,168.06728969381018
2014-07-24,2.5,168.07865999751755
2014-07-25,2.5,168.09003107046328
2014-07-26,2.5,168.10140291269943
2014-07-27,2.5,168.112775524278
2014-07-28,2.5,168.12414890525105
2014-07-29,2.5,168.1355230556707
2014-07-30,2.5,168.1468979755889
2014-07-31,2.5,168.1582736650578
2014-08-01,2.5,168.16965012412942
2014-08-02,2.5,168.1810273528558
2014-08-03,2.5,168.19240535128907
2014-08-04,2.5,168.20378411948127
2014-08-05,2.5,168.21516365748448
2014-08-06,2.5,168.22654396535077
2014-08-07,2.5,168.23792504313224
2014-08-08,2.5,168.24930689088097
2014-08-09,2.5,168.26068950864908
2014-08-10,2.5,168.27207289648862
2014-08-11,2.5,168.2834570544517
2014-08-12,2.5,168.29484198259044
2014-08-13,2.5,168.3062276809569
2014-08-14,2.25,168.31648803767433
2014-08-15,2.25,168.32674901988804
2014-08-16,2.25,168.33701062763615
2014-08-17,2.25,168.34727286095682
2014-08-18,2.25,168.35753571988818
2014-08-19,2.25,168.36779920446838
2014-08-20,2.25,168.37806331473553
2014-08-21,2.25,168.38832805072778
2014-08-22,2.25,168.3985934124833
2014-08-23,2.25,168.40885940004023
2014-08-24,2.25,168.41912601343668
2014-08-25,2.25,168.42939325271087
2014-08-26,2.25,168.43966111790093
2014-08-27,2.25,168.44992960904497
2014-08-28,2.25,168.4601987261812
2014-08-29,2.25,168.4704684693478
2014-08-30,2.25,168.48073883858285
2014-08-31,2.25,168.4910098339246
2014-09-01,2.25,168.5012814554112
2014-09-02,2.25,168.5115537030808
2014-09-03,2.25,168.5218265769716
2014-09-04,2.25,168.53210007712173
2014-09-05,2.25,168.54237420356944
2014-09-06,2.25,168.55264895635284
2014-09-07,2.25,168.56292433551016
2014-09-08,2.25,168.57320034107957
2014-09-09,2.25,168.58347697309924
2014-09-10,2.25,168.5937542316074
2014-09-11,2.25,168.6040321166422
2014-09-12,2.25,168.61431062824184
2014-09-13,2.25,168.62458976644456
2014-09-14,2.25,168.6348695312885
2014-09-15,2.25,168.6451499228119
2014-09-16,2.25,168.65543094105294
2014-09-17,2.25,168.66571258604986
2014-09-18,2.25,168.67599485784086
2014-09-19,2.25,168.6862777564641
2014-09-20,2.25,168.69656128195788
2014-09-21,2.25,168.70684543436036
2014-09-22,2.25,168.71713021370977
2014-09-23,2.25,168.7274156200443
2014-09-24,2.25,168.7377016534022
2014-09-25,2.25,168.7479883138217
2014-09-26,2.25,168.75827560134104
2014-09-27,2.25,168.76856351599844
2014-09-28,2.25,168.77885205783207
2014-09-29,2.25,168.78914122688028
2014-09-30,2.25,168.7994310231812
2014-10-01,2.25,168.8097214467731
2014-10-02,2.25,168.82001249769428
2014-10-03,2.25,168.83030417598292
2014-10-04,2.25,168.84059648167727
2014-10-05,2.25,168.8508894148156
2014-10-06,2.25,168.86118297543615
2014-10-07,2.25,168.87147716357717
2014-10-08,2.25,168.88177197927695
2014-10-09,2.25,168.8920674225737
2014-10-10,2.25,168.90236349350567
2014-10-11,2.25,168.91266019211116
2014-10-12,2.25,168.92295751842846
2014-10-13,2.25,168.93325547249574
2014-10-14,2.25,168.94355405435138
2014-10-15,2.0,168.95272012829764
2014-10-16,2.0,168.96188669955148
2014-10-17,2.0,168.97105376813988
2014-10-18,2.0,168.98022133408986
2014-10-19,2.0,168.98938939742834
2014-10-20,2.0,168.99855795818237
2014-10-21,2.0,169.0077270163789
2014-10-22,2.0,169.01689657204494
2014-10-23,2.0,169.02606662520748
2014-10-24,2.0,169.03523717589349
2014-10-25,2.0,169.04440822413
2014-10-26,2.0,169.05357976994392
2014-10-27,2.0,169.06275181336235
2014-10-28,2.0,169.07192435441226
2014-10-29,2.0,169.08109739312061
2014-10-30,2.0,169.09027092951442
2014-10-31,2.0,169.0994449636207
2014-11-01,2.0,169.10861949546648
2014-11-02,2.0,169.1177945250787
2014-11-03,2.0,169.1269700524844
2014-11-04,2.0,169.13614607771058
2014-11-05,2.0,169.1453226007843
2014-11-06,2.0,169.1544996217325
2014-11-07,2.0,169.16367714058222
2014-11-08,2.0,169.1728551573605
2014-11-09,2.0,169.1820336720943
2014-11-10,2.0,169.1912126848107
2014-11-11,2.0,169.20039219553666
2014-11-12,2.0,169.2095722042992
2014-11-13,2.0,169.21875271112543
2014-11-14,2.0,169.2279337160423
2014-11-15,2.0,169.23711521907677
2014-11-16,2.0,169.24629722025603
2014-11-17,2.0,169.25547971960694
2014-11-18,2.0,169.26466271715665
2014-11-19,2.0,169.27384621293214
2014-11-20,2.0,169.28303020696043
2014-11-21,2.0,169.29221469926856
2014-11-22,2.0,169.30139968988357
2014-11-23,2.0,169.31058517883253
2014-11-24,2.0,169.31977116614243
2014-11-25,2.0,169.3289576518403
2014-11-26,2.0,169.33814463595326
2014-11-27,2.0,169.34733211850823
2014-11-28,2.0,169.35652009953236
2014-11-29,2.0,169.36570857905264
2014-11-30,2.0,169.37489755709615
2014-12-01,2.0,169.38408703368987
2014-12-02,2.0,169.39327700886093
2014-12-03,2.0,169.40246748263635
2014-12-04,2.0,169.41165845504315
2014-12-05,2.0,169.42084992610845
2014-12-06,2.0,169.4300418958592
2014-12-07,2.0,169.4392343643226
2014-12-08,2.0,169.44842733152558
2014-12-09,2.0,169.45762079749528
2014-12-10,2.0,169.4668147622587
2014-12-11,2.0,169.47600922584297
2014-12-12,2.0,169.48520418827508
2014-12-13,2.0,169.49439964958216
2014-12-14,2.0,169.50359560979123
2014-12-15,2.0,169.51279206892937
2014-12-16,2.0,169.52198902702366
2014-12-17,2.0,169.5311864841012
2014-12-18,2.0,169.540384440189
2014-12-19,2.0,169.54958289531413
2014-12-20,2.0,169.55878184950376
2014-12-21,2.0,169.5679813027849
2014-12-22,2.0,169.57718125518457
2014-12-23,2.0,169.58638170672998
2014-12-24,2.0,169.5955826574481
2014-12-25,2.0,169.60478410736607
2014-12-26,2.0,169.61398605651098
2014-12-27,2.0,169.62318850490988
2014-12-28,2.0,169.63239145258987
2014-12-29,2.0,169.64159489957805
2014-12-30,2.0,169.65079884590148
2014-12-31,2.0,169.66000329158732
2015-01-01,2.0,169.66920823666257
2015-01-02,2.0,169.6784136811544
2015-01-03,2.0,169.6876196250899
2015-01-04,2.0,169.6968260684961
2015-01-05,2.0,169.70603301140017
2015-01-06,2.0,169.71524045382918
2015-01-07,2.0,169.7244483958102
2015-01-08,2.0,169.73365683737043
2015-01-09,2.0,169.74286577853687
2015-01-10,2.0,169.75207521933672
2015-01-11,2.0,169.761285159797
2015-01-12,2.0,169.77049559994487
2015-01-13,2.0,169.77970653980742
2015-01-14,2.0,169.78891797941176
2015-01-15,2.0,169.79812991878504
2015-01-16,2.0,169.80734235795433
2015-01-17,2.0,169.81655529694677
2015-01-18,2.0,169.82576873578947
2015-01-19,2.0,169.83498267450958
2015-01-20,2.0,169.84419711313416
2015-01-21,2.0,169.8534120516904
2015-01-22,2.0,169.86262749020534
2015-01-23,2.0,169.8718434287062
2015-01-24,2.0,169.88105986722007
2015-01-25,2.0,169.89027680577405
2015-01-26,2.0,169.89949424439527
2015-01-27,2.0,169.90871218311094
2015-01-28,2.0,169.91793062194807
2015-01-29,2.0,169.9271495609339
2015-01-30,2.0,169.9363690000955
2015-01-31,2.0,169.94558893946007
2015-02-01,2.0,169.9548093790547
2015-02-02,2.0,169.9640303189065
2015-02-03,2.0,169.9732517590427
2015-02-04,2.0,169.98247369949038
2015-02-05,2.0,169.9916961402767
2015-02-06,2.0,170.00091908142878
2015-02-07,2.0,170.0101425229738
2015-02-08,2.0,170.01936646493894
2015-02-09,2.0,170.0285909073513
2015-02-10,2.0,170.03781585023802
2015-02-11,2.0,170.0470412936263
2015-02-12,2.0,170.05626723754327
2015-02-13,2.0,170.0654936820161
2015-02-14,2.0,170.0747206270719
2015-02-15,2.0,170.0839480727379
2015-02-16,2.0,170.0931760190412
2015-02-17,2.0,170.102404466009
2015-02-18,2.0,170.11163341366847
2015-02-19,2.0,170.12086286204675
2015-02-20,2.0,170.130092811171
2015-02-21,2.0,170.13932326106843
2015-02-22,2.0,170.14855421176617
2015-02-23,2.0,170.15778566329138
2015-02-24,2.0,170.16701761567128
2015-02-25,2.0,170.17625006893303
2015-02-26,2.0,170.18548302310376
2015-02-27,2.0,170.19471647821072
2015-02-28,2.0,170.203950434281
2015-03-01,2.0,170.21318489134188
2015-03-02,2.0,170.22241984942048
2015-03-03,2.0,170.231655308544
2015-03-04,2.0,170.2408912687396
2015-03-05,2.0,170.2501277300345
2015-03-06,2.0,170.25936469245585
2015-03-07,2.0,170.2686021560309
2015-03-08,2.0,170.27784012078678
2015-03-09,2.0,170.28707858675068
2015-03-10,2.0,170.29631755394985
2015-03-11,2.0,170.30555702241145
2015-03-12,1.75,170.31365192578784
2015-03-13,1.75,170.3217472139283
2015-03-14,1.75,170.32984288685108
2015-03-15,1.75,170.33793894457457
2015-03-16,1.75,170.34603538711698
2015-03-17,1.75,170.35413221449667
2015-03-18,1.75,170.36222942673186
2015-03-19,1.75,170.37032702384087
2015-03-20,1.75,170.378425005842
2015-03-21,1.75,170.38652337275352
2015-03-22,1.75,170.39462212459378
2015-03-23,1.75,170.40272126138103
2015-03-24,1.75,170.4108207831336
2015-03-25,1.75,170.41892068986974
2015-03-26,1.75,170.42702098160777
2015-03-27,1.75,170.435121658366
2015-03-28,1.75,170.44322272016274
2015-03-29,1.75,170.45132416701628
2015-03-30,1.75,170.4594259989449
2015-03-31,1.75,170.46752821596692
2015-04-01,1.75,170.47563081810065
2015-04-02,1.75,170.48373380536444
2015-04-03,1.75,170.49183717777652
2015-04-04,1.75,170.4999409353552
2015-04-05,1.75,170.50804507811884
2015-04-06,1.75,170.51614960608572
2015-04-07,1.75,170.52425451927414
2015-04-08,1.75,170.53235981770243
2015-04-09,1.75,170.5404655013889
2015-04-10,1.75,170.54857157035184
2015-04-11,1.75,170.55667802460957
2015-04-12,1.75,170.56478486418044
2015-04-13,1.75,170.5728920890827
2015-04-14,1.75,170.5809996993347
2015-04-15,1.75,170.58910769495478
2015-04-16,1.75,170.59721607596123
2015-04-17,1.75,170.6053248423724
2015-04-18,1.75,170.61343399420653
2015-04-19,1.75,170.62154353148202
2015-04-20,1.75,170.62965345421713
2015-04-21,1.75,170.63776376243024
2015-04-22,1.75,170.64587445613967
2015-04-23,1.75,170.6539855353637
2015-04-24,1.75,170.66209700012064
2015-04-25,1.75,170.67020885042888
2015-04-26,1.75,170.6783210863067
2015-04-27,1.75,170.68643370777247
2015-04-28,1.75,170.69454671484445
2015-04-29,1.75,170.70266010754102
2015-04-30,1.75,170.71077388588049
2015-05-01,1.75,170.71888804988123
2015-05-02,1.75,170.72700259956147
2015-05-03,1.75,170.7351175349397
2015-05-04,1.75,170.7432328560341
2015-05-05,1.75,170.75134856286306
2015-05-06,1.75,170.75946465544496
2015-05-07,1.75,170.76758113379807
2015-05-08,1.75,170.77569799794074
2015-05-09,1.75,170.78381524789134
2015-05-10,1.75,170.7919328836682
2015-05-11,1.75,170.80005090528962
2015-05-12,1.75,170.80816931277397
2015-05-13,1.75,170.81628810613964
2015-05-14,1.75,170.82440728540485
2015-05-15,1.75,170.83252685058804
2015-05-16,1.75,170.84064680170752
2015-05-17,1.75,170.84876713878162
2015-05-18,1.75,170.85688786182874
2015-05-19,1.75,170.8650089708672
2015-05-20,1.75,170.87313046591527
2015-05-21,1.75,170.8812523469914
2015-05-22,1.75,170.88937461411393
2015-05-23,1.75,170.89749726730113
2015-05-24,1.75,170.90562030657145
2015-05-25,1.75,170.91374373194316
2015-05-26,1.75,170.92186754343467
2015-05-27,1.75,170.92999174106433
2015-05-28,1.75,170.93811632485043
2015-05-29,1.75,170.9462412948114
2015-05-30,1.75,170.9543666509655
2015-05-31,1.75,170.9624923933312
2015-06-01,1.75,170.97061852192678
2015-06-02,1.75,170.97874503677068
2015-06-03,1.75,170.98687193788115
2015-06-04,1.75,170.99499922527662
2015-06-05,1.75,171.0031268989754
2015-06-06,1.75,171.01125495899595
2015-06-07,1.75,171.0193834053565
2015-06-08,1.75,171.02751223807553
2015-06-09,1.75,171.03564145717135
2015-06-10,1.75,171.0437710626623
2015-06-11,1.5,171.0507482033923
2015-06-12,1.5,171.05772562873068
2015-06-13,1.5,171.06470333868904
2015-06-14,1.5,171.071681333279
2015-06-15,1.5,171.07865961251224
2015-06-16,1.5,171.08563817640027
2015-06-17,1.5,171.09261702495476
2015-06-18,1.5,171.0995961581873
2015-06-19,1.5,171.10657557610952
2015-06-20,1.5,171.113555278733
2015-06-21,1.5,171.1205352660694
2015-06-22,1.5,171.1275155381303
2015-06-23,1.5,171.13449609492733
2015-06-24,1.5,171.14147693647212
2015-06-25,1.5,171.1484580627762
2015-06-26,1.5,171.1554394738513
2015-06-27,1.5,171.16242116970898
2015-06-28,1.5,171.16940315036086
2015-06-29,1.5,171.17638541581857
2015-06-30,1.5,171.18336796609373
2015-07-01,1.5,171.19035080119792
2015-07-02,1.5,171.19733392114279
2015-07-03,1.5,171.20431732593994
2015-07-04,1.5,171.21130101560104
2015-07-05,1.5,171.21828499013765
2015-07-06,1.5,171.22526924956142
2015-07-07,1.5,171.23225379388396
2015-07-08,1.5,171.2392386231169
2015-07-09,1.5,171.24622373727186
2015-07-10,1.5,171.25320913636045
2015-07-11,1.5,171.2601948203943
2015-07-12,1.5,171.26718078938507
2015-07-13,1.5,171.27416704334436
2015-07-14,1.5,171.28115358228376
2015-07-15,1.5,171.2881404062149
2015-07-16,1.5,171.29512751514943
2015-07-17,1.5,171.302114909099
2015-07-18,1.5,171.30910258807518
2015-07-19,1.5,171.31609055208966
2015-07-20,1.5,171.323078801154
2015-07-21,1.5,171.33006733527986
2015-07-22,1.5,171.3370561544789
2015-07-23,1.5,171.3440452587627
2015-07-24,1.5,171.35103464814287
2015-07-25,1.5,171.3580243226311
2015-07-26,1.5,171.36501428223897
2015-07-27,1.5,171.37200452697817
2015-07-28,1.5,171.3789950568603
2015-07-29,1.5,171.38598587189696
2015-07-30,1.5,171.3929769720998
2015-07-31,1.5,171.3999683574805
2015-08-01,1.5,171.40696002805063
2015-08-02,1.5,171.41395198382185
2015-08-03,1.5,171.4209442248058
2015-08-04,1.5,171.4279367510141
2015-08-05,1.5,171.4349295624584
2015-08-06,1.5,171.4419226591503
2015-08-07,1.5,171.44891604110146
2015-08-08,1.5,171.45590970832353
2015-08-09,1.5,171.46290366082815
2015-08-10,1.5,171.46989789862693
2015-08-11,1.5,171.47689242173152
2015-08-12,1.5,171.48388723015356
2015-08-13,1.5,171.49088232390466
2015-08-14,1.5,171.4978777029965
2015-08-15,1.5,171.50487336744072
2015-08-16,1.5,171.51186931724894
2015-08-17,1.5,171.5188655524328
2015-08-18,1.5,171.5258620730039
2015-08-19,1.5,171.53285887897397
2015-08-20,1.5,171.5398559703546
2015-08-21,1.5,171.54685334715748
2015-08-22,1.5,171.55385100939415
2015-08-23,1.5,171.56084895707636
2015-08-24,1.5,171.5678471902157
2015-08-25,1.5,171.57484570882383
2015-08-26,1.5,171.58184451291237
2015-08-27,1.5,171.588843602493
2015-08-28,1.5,171.59584297757732
2015-08-29,1.5,171.60284263817704
2015-08-30,1.5,171.60984258430378
2015-08-31,1.5,171.61684281596916
2015-09-01,1.5,171.62384333318485
2015-09-02,1.5,171.6308441359625
2015-09-03,1.5,171.63784522431376
2015-09-04,1.5,171.64484659825027
2015-09-05,1.5,171.65184825778368
2015-09-06,1.5,171.65885020292563
2015-09-07,1.5,171.6658524336878
2015-09-08,1.5,171.6728549500818
2015-09-09,1.5,171.67985775211935
2015-09-10,1.5,171.68686083981203
2015-09-11,1.5,171.6938642131715
2015-09-12,1.5,171.70086787220947
2015-09-13,1.5,171.70787181693754
2015-09-14,1.5,171.71487604736737
2015-09-15,1.5,171.72188056351064
2015-09-16,1.5,171.72888536537897
2015-09-17,1.5,171.73589045298405
2015-09-18,1.5,171.74289582633753
2015-09-19,1.5,171.749901485451
2015-09-20,1.5,171.7569074303362
2015-09-21,1.5,171.7639136610048
2015-09-22,1.5,171.7709201774684
2015-09-23,1.5,171.77792697973865
2015-09-24,1.5,171.78493406782724
2015-09-25,1.5,171.79194144174582
2015-09-26,1.5,171.79894910150605
2015-09-27,1.5,171.80595704711962
2015-09-28,1.5,171.81296527859814
2015-09-29,1.5,171.81997379595327
2015-09-30,1.5,171.82698259919673
2015-10-01,1.5,171.83399168834012
2015-10-02,1.5,171.84100106339514
2015-10-03,1.5,171.84801072437347
2015-10-04,1.5,171.8550206712867
2015-10-05,1.5,171.86203090414656
2015-10-06,1.5,171.86904142296467
2015-10-07,1.5,171.87605222775272
2015-10-08,1.5,171.88306331852237
2015-10-09,1.5,171.89007469528534
2015-10-10,1.5,171.89708635805317
2015-10-11,1.5,171.90409830683765
2015-10-12,1.5,171.91111054165037
2015-10-13,1.5,171.91812306250304
2015-10-14,1.5,171.9251358694073
2015-10-15,1.5,171.93214896237487
2015-10-16,1.5,171.93916234141736
2015-10-17,1.5,171.94617600654644
2015-10-18,1.5,171.9531899577738
2015-10-19,1.5,171.96020419511112
2015-10-20,1.5,171.96721871857005
2015-10-21,1.5,171.9742335281623
2015-10-22,1.5,171.9812486238995
2015-10-23,1.5,171.98826400579333
2015-10-24,1.5,171.99527967385546
2015-10-25,1.5,172.00229562809758
2015-10-26,1.5,172.00931186853137
2015-10-27,1.5,172.0163283951685
2015-10-28,1.5,172.0233452080206
2015-10-29,1.5,172.0303623070994
2015-10-30,1.5,172.03737969241655
2015-10-31,1.5,172.04439736398373
2015-11-01,1.5,172.05141532181264
2015-11-02,1.5,172.0584335659149
2015-11-03,1.5,172.06545209630224
2015-11-04,1.5,172.07247091298632
2015-11-05,1.5,172.07949001597882
2015-11-06,1.5,172.08650940529142
2015-11-07,1.5,172.0935290809358
2015-11-08,1.5,172.10054904292363
2015-11-09,1.5,172.1075692912666
2015-11-10,1.5,172.1145898259764
2015-11-11,1.5,172.1216106470647
2015-11-12,1.5,172.1286317545432
2015-11-13,1.5,172.13565314842353
2015-11-14,1.5,172.14267482871742
2015-11-15,1.5,172.1496967954365
2015-11-16,1.5,172.15671904859255
2015-11-17,1.5,172.16374158819718
2015-11-18,1.5,172.1707644142621
2015-11-19,1.5,172.17778752679897
2015-11-20,1.5,172.18481092581953
2015-11-21,1.5,172.1918346113354
2015-11-22,1.5,172.19885858335832
2015-11-23,1.5,172.20588284189992
2015-11-24,1.5,172.21290738697192
2015-11-25,1.5,172.21993221858605
2015-11-26,1.5,172.22695733675394
2015-11-27,1.5,172.2339827414873
2015-11-28,1.5,172.2410084327978
2015-11-29,1.5,172.24803441069713
2015-11-30,1.5,172.25506067519706
2015-12-01,1.5,172.26208722630915
2015-12-02,1.5,172.2691140640452
2015-12-03,1.5,172.27614118841686
2015-12-04,1.5,172.2831685994358
2015-12-05,1.5,172.29019629711374
2015-12-06,1.5,172.29722428146238
2015-12-07,1.5,172.3042525524934
2015-12-08,1.5,172.3112811102185
2015-12-09,1.5,172.31830995464935
2015-12-10,1.5,172.3253390857977
2015-12-11,1.5,172.33236850367518
2015-12-12,1.5,172.33939820829357
2015-12-13,1.5,172.34642819966444
2015-12-14,1.5,172.35345847779965
2015-12-15,1.5,172.36048904271075
2015-12-16,1.5,172.3675198944095
2015-12-17,1.5,172.37455103290762
2015-12-18,1.5,172.38158245821677
2015-12-19,1.5,172.3886141703487
2015-12-20,1.5,172.395646169315
